timestamp,electric_kw_per_home,electric_kwh_per_home,season,time_of_day
2018-05-16 08:30:00,1.2808674675149714,0.32021686687874285,Spring,08:30
2018-05-16 08:45:00,1.3181438615555434,0.32953596538888585,Spring,08:45
2018-05-16 09:00:00,1.350095775642125,0.33752394391053125,Spring,09:00
2018-05-16 09:15:00,1.4070179992860528,0.3517544998215132,Spring,09:15
2018-05-16 09:30:00,1.4453155205838712,0.3613288801459678,Spring,09:30
2018-05-16 09:45:00,1.4884790391630334,0.37211975979075834,Spring,09:45
2018-05-16 10:00:00,1.5400708001442323,0.38501770003605806,Spring,10:00
2018-05-16 10:15:00,1.5788662183767384,0.3947165545941846,Spring,10:15
2018-05-16 10:30:00,1.6214754463998164,0.4053688615999541,Spring,10:30
2018-05-16 10:45:00,1.6733848000504028,0.4183462000126007,Spring,10:45
2018-05-16 11:00:00,1.7255511742213896,0.4313877935553474,Spring,11:00
2018-05-16 11:15:00,1.7429278522977476,0.4357319630744369,Spring,11:15
2018-05-16 11:30:00,1.791855070762819,0.44796376769070473,Spring,11:30
2018-05-16 11:45:00,1.84444588213981,0.4611114705349525,Spring,11:45
2018-05-16 12:00:00,1.8993355019204692,0.4748338754801173,Spring,12:00
2018-05-16 12:15:00,1.9304444990936391,0.4826111247734098,Spring,12:15
2018-05-16 12:30:00,1.9729825702327797,0.4932456425581949,Spring,12:30
2018-05-16 12:45:00,2.0189478124564526,0.5047369531141132,Spring,12:45
2018-05-16 13:00:00,2.0634839810873684,0.5158709952718421,Spring,13:00
2018-05-16 13:15:00,2.0817443325451803,0.5204360831362951,Spring,13:15
2018-05-16 13:30:00,2.126320487400866,0.5315801218502165,Spring,13:30
2018-05-16 13:45:00,2.1792458335209397,0.5448114583802349,Spring,13:45
2018-05-16 14:00:00,2.2332851772828626,0.5583212943207156,Spring,14:00
2018-05-16 14:15:00,2.2841102168549825,0.5710275542137456,Spring,14:15
2018-05-16 14:30:00,2.3510084430288143,0.5877521107572036,Spring,14:30
2018-05-16 14:45:00,2.4142221269287463,0.6035555317321866,Spring,14:45
2018-05-16 15:00:00,2.4767724917062517,0.6191931229265629,Spring,15:00
2018-05-16 15:15:00,2.586072731295881,0.6465181828239702,Spring,15:15
2018-05-16 15:30:00,2.6624909302474316,0.6656227325618579,Spring,15:30
2018-05-16 15:45:00,2.7332361305827293,0.6833090326456823,Spring,15:45
2018-05-16 16:00:00,2.7980534058538695,0.6995133514634674,Spring,16:00
2018-05-16 16:15:00,2.9264144575976156,0.7316036143994039,Spring,16:15
2018-05-16 16:30:00,2.9920172048642137,0.7480043012160534,Spring,16:30
2018-05-16 16:45:00,3.0450125313230916,0.7612531328307729,Spring,16:45
2018-05-16 17:00:00,3.095421008690038,0.7738552521725095,Spring,17:00
2018-05-16 17:15:00,3.1983910496600068,0.7995977624150017,Spring,17:15
2018-05-16 17:30:00,3.231874648299586,0.8079686620748965,Spring,17:30
2018-05-16 17:45:00,3.2458019012254717,0.8114504753063679,Spring,17:45
2018-05-16 18:00:00,3.2484140462875772,0.8121035115718943,Spring,18:00
2018-05-16 18:15:00,3.265343287098053,0.8163358217745132,Spring,18:15
2018-05-16 18:30:00,3.237707376548113,0.8094268441370283,Spring,18:30
2018-05-16 18:45:00,3.2018029250710938,0.8004507312677734,Spring,18:45
2018-05-16 19:00:00,3.164004979602529,0.7910012449006323,Spring,19:00
2018-05-16 19:15:00,3.1254914896956727,0.7813728724239182,Spring,19:15
2018-05-16 19:30:00,3.061775627273653,0.7654439068184132,Spring,19:30
2018-05-16 19:45:00,2.9903115565089227,0.7475778891272307,Spring,19:45
2018-05-16 20:00:00,2.913108383038906,0.7282770957597265,Spring,20:00
2018-05-16 20:15:00,2.813984463168117,0.7034961157920292,Spring,20:15
2018-05-16 20:30:00,2.687147197985168,0.671786799496292,Spring,20:30
2018-05-16 20:45:00,2.5652953421955886,0.6413238355488972,Spring,20:45
2018-05-16 21:00:00,2.4633102403052747,0.6158275600763187,Spring,21:00
2018-05-16 21:15:00,2.4496109936521533,0.6124027484130383,Spring,21:15
2018-05-16 21:30:00,2.3916974055076397,0.5979243513769099,Spring,21:30
2018-05-16 21:45:00,2.3058762582997625,0.5764690645749406,Spring,21:45
2018-05-16 22:00:00,2.241031886877294,0.5602579717193235,Spring,22:00
2018-05-16 22:15:00,2.055652099362032,0.513913024840508,Spring,22:15
2018-05-16 22:30:00,1.982439530894268,0.495609882723567,Spring,22:30
2018-05-16 22:45:00,1.885207112018251,0.47130177800456274,Spring,22:45
2018-05-16 23:00:00,1.8129050911354891,0.4532262727838723,Spring,23:00
2018-05-16 23:15:00,1.6373612863641502,0.40934032159103756,Spring,23:15
2018-05-16 23:30:00,1.5600091558695814,0.39000228896739536,Spring,23:30
2018-05-16 23:45:00,1.4836313313271117,0.3709078328317779,Spring,23:45
2018-05-17 00:00:00,1.4137870146160771,0.3534467536540193,Spring,00:00
2018-05-17 00:15:00,1.336859336496328,0.334214834124082,Spring,00:15
2018-05-17 00:30:00,1.2809589885835697,0.32023974714589243,Spring,00:30
2018-05-17 00:45:00,1.2225891973664011,0.3056472993416003,Spring,00:45
2018-05-17 01:00:00,1.1746797375977183,0.29366993439942957,Spring,01:00
